age,paid_contribution_1,paid_contribution_2,paid_contribution_3,paid_contribution_4,paid_contribution_5,is_spouse,is_absent,capital_resources,Label
74,yes,yes,yes,no,yes,1,0,2389,True
69,yes,yes,yes,yes,yes,1,0,2821,True
95,yes,yes,yes,yes,yes,1,0,1890,True
77,yes,yes,yes,yes,yes,1,0,537,True
98,yes,yes,no,yes,yes,1,0,2101,True
71,yes,yes,yes,yes,yes,1,0,2451,True
99,yes,yes,yes,yes,yes,1,0,2249,True
79,yes,yes,yes,yes,yes,1,0,728,True
96,yes,yes,yes,yes,no,1,0,507,True
90,yes,yes,yes,yes,yes,1,0,790,True
90,yes,yes,no,yes,yes,1,0,1749,True
81,yes,yes,yes,yes,yes,1,0,725,True
90,yes,yes,yes,yes,yes,1,0,583,True
88,yes,yes,yes,yes,yes,1,0,277,True
69,yes,yes,yes,yes,yes,1,0,2715,True
99,yes,yes,yes,yes,yes,1,0,2704,True
66,yes,yes,yes,yes,yes,1,0,2516,True
83,yes,yes,yes,no,yes,1,0,2536,True
69,yes,no,yes,yes,yes,1,0,2977,True
96,yes,yes,yes,yes,yes,1,0,1076,True
98,yes,yes,yes,yes,yes,1,0,2993,True
64,yes,yes,yes,yes,yes,1,0,465,True
86,yes,yes,yes,yes,yes,1,0,1868,True
75,yes,yes,yes,yes,yes,1,0,754,True
87,yes,yes,yes,yes,yes,1,0,1726,True
92,yes,yes,yes,yes,yes,1,0,1138,True
96,yes,yes,yes,no,yes,1,0,1088,True
96,yes,yes,yes,yes,yes,1,0,2449,True
89,yes,yes,yes,yes,no,1,0,2827,True
83,yes,yes,no,yes,yes,1,0,1992,True
85,yes,yes,yes,yes,yes,1,0,260,True
66,yes,yes,no,yes,yes,1,0,746,True
83,no,yes,yes,yes,yes,1,0,2123,True
86,yes,yes,yes,yes,yes,1,0,734,True
71,yes,yes,no,yes,yes,1,0,912,True
75,yes,yes,yes,no,yes,1,0,436,True
93,yes,yes,yes,yes,yes,1,0,852,True
100,yes,yes,yes,yes,yes,1,0,494,True
77,yes,yes,yes,yes,yes,1,0,2215,True
80,yes,no,yes,yes,yes,1,0,500,True
90,yes,yes,yes,yes,yes,1,0,1838,True
94,yes,no,yes,yes,yes,1,0,2166,True
83,yes,yes,yes,yes,no,1,0,1266,True
71,yes,yes,yes,no,yes,1,0,1319,True
79,yes,yes,yes,yes,yes,1,0,176,True
69,no,yes,yes,yes,yes,1,0,1045,True
73,yes,yes,yes,yes,yes,1,0,1887,True
74,no,yes,yes,yes,yes,1,0,292,True
97,yes,yes,yes,no,yes,1,0,2838,True
85,yes,no,yes,yes,yes,1,0,2168,True
77,yes,yes,yes,yes,yes,1,0,1090,True
69,yes,yes,yes,yes,yes,1,0,781,True
65,yes,yes,yes,yes,yes,1,0,2221,True
97,no,yes,yes,yes,yes,1,0,1972,True
88,yes,yes,yes,yes,yes,1,0,511,True
89,no,yes,yes,yes,yes,1,0,598,True
97,yes,yes,yes,yes,yes,1,0,79,True
99,yes,yes,yes,no,yes,1,0,230,True
91,yes,yes,no,yes,yes,1,0,1839,True
96,yes,yes,yes,yes,no,1,0,2805,True
81,yes,yes,yes,yes,no,1,0,730,True
92,yes,yes,yes,yes,yes,1,0,2787,True
88,yes,yes,yes,yes,yes,1,0,321,True
76,yes,yes,yes,yes,yes,1,0,2854,True
66,no,yes,yes,yes,yes,1,0,2703,True
88,yes,yes,yes,yes,yes,1,0,182,True
82,yes,no,yes,yes,yes,1,0,1780,True
96,yes,yes,yes,yes,no,1,0,1872,True
92,yes,yes,yes,yes,yes,1,0,2180,True
79,yes,yes,yes,yes,no,1,0,1788,True
94,yes,yes,yes,no,yes,1,0,1831,True
76,yes,yes,yes,yes,yes,1,0,644,True
69,yes,yes,no,yes,yes,1,0,348,True
91,yes,yes,yes,yes,yes,1,0,426,True
89,yes,no,yes,yes,yes,1,0,311,True
96,yes,yes,yes,yes,no,1,0,123,True
84,no,yes,yes,yes,yes,1,0,1085,True
80,yes,no,yes,yes,yes,1,0,2484,True
69,yes,yes,yes,yes,yes,1,0,2738,True
77,yes,no,yes,yes,yes,1,0,1786,True
77,yes,yes,yes,yes,yes,1,0,2342,True
82,yes,yes,yes,yes,yes,1,0,1195,True
100,yes,yes,yes,yes,yes,1,0,1262,True
67,no,yes,yes,yes,yes,1,0,862,True
94,yes,yes,yes,yes,yes,1,0,2551,True
67,yes,yes,yes,yes,no,1,0,275,True
78,yes,yes,yes,yes,yes,1,0,432,True
63,yes,yes,no,yes,yes,1,0,2819,True
88,yes,yes,yes,yes,yes,1,0,1831,True
96,yes,yes,yes,yes,yes,1,0,2750,True
60,yes,yes,yes,no,yes,1,0,2803,True
89,yes,yes,no,yes,yes,1,0,307,True
68,yes,yes,yes,yes,yes,1,0,2583,True
66,yes,yes,yes,yes,no,1,0,548,True
75,yes,yes,yes,yes,yes,1,0,1054,True
65,yes,yes,yes,yes,yes,1,0,2695,True
100,yes,no,yes,yes,yes,1,0,1474,True
74,yes,yes,yes,no,yes,1,0,2065,True
75,yes,yes,yes,yes,yes,1,0,898,True
83,yes,yes,yes,yes,yes,1,0,262,True
61,yes,no,yes,yes,yes,1,0,1453,True
89,yes,yes,yes,yes,yes,1,0,279,True
68,yes,yes,yes,yes,yes,1,0,1143,True
87,no,yes,yes,yes,yes,1,0,730,True
85,yes,yes,yes,yes,no,1,0,2187,True
84,yes,yes,no,yes,yes,1,0,2817,True
83,yes,no,yes,yes,yes,1,0,1894,True
97,yes,yes,yes,yes,yes,1,0,1515,True
92,yes,yes,yes,yes,yes,1,0,400,True
64,yes,yes,yes,yes,no,1,0,2264,True
91,yes,yes,yes,yes,yes,1,0,1226,True
97,yes,yes,yes,yes,yes,1,0,2924,True
89,yes,no,yes,yes,yes,1,0,1744,True
71,yes,yes,yes,yes,yes,1,0,2676,True
91,yes,yes,yes,yes,no,1,0,2476,True
88,yes,yes,yes,no,yes,1,0,2151,True
95,yes,yes,yes,yes,yes,1,0,2585,True
82,yes,yes,yes,yes,yes,1,0,482,True
79,no,yes,yes,yes,yes,1,0,2060,True
76,yes,yes,yes,yes,yes,1,0,1983,True
71,yes,yes,yes,yes,yes,1,0,601,True
68,yes,yes,yes,yes,yes,1,0,2819,True
100,yes,yes,yes,yes,yes,1,0,1047,True
64,no,yes,yes,yes,yes,1,0,2905,True
87,yes,yes,yes,yes,yes,1,0,1416,True
94,no,yes,yes,yes,yes,1,0,2701,True
96,yes,yes,yes,yes,yes,1,0,1880,True
82,yes,no,yes,yes,yes,1,0,214,True
87,yes,yes,yes,yes,yes,1,0,2180,True
79,yes,yes,yes,yes,yes,1,0,2450,True
75,yes,yes,yes,yes,yes,1,0,1764,True
73,yes,yes,yes,yes,yes,1,0,627,True
78,no,yes,yes,yes,yes,1,0,2680,True
76,yes,yes,yes,yes,yes,1,0,2551,True
100,yes,yes,yes,yes,no,1,0,2016,True
64,yes,yes,no,yes,yes,1,0,2986,True
66,yes,yes,yes,yes,yes,1,0,1752,True
100,yes,yes,yes,yes,yes,1,0,2369,True
82,no,yes,yes,yes,yes,1,0,442,True
66,yes,yes,no,yes,yes,1,0,1966,True
68,yes,yes,yes,yes,yes,1,0,464,True
80,yes,yes,yes,yes,yes,1,0,2327,True
87,yes,no,yes,yes,yes,1,0,2402,True
70,yes,yes,yes,yes,yes,1,0,1295,True
66,yes,yes,no,yes,yes,1,0,975,True
65,yes,yes,yes,yes,yes,1,0,2809,True
78,no,yes,yes,yes,yes,1,0,2393,True
100,yes,no,yes,yes,yes,1,0,279,True
92,yes,yes,yes,yes,yes,1,0,255,True
91,yes,yes,yes,yes,yes,1,0,473,True
99,yes,yes,yes,yes,yes,1,0,526,True
91,yes,no,yes,yes,yes,1,0,24,True
98,yes,yes,yes,yes,yes,1,0,667,True
74,yes,yes,yes,yes,yes,1,0,525,True
96,yes,yes,yes,yes,yes,1,0,1239,True
91,yes,yes,no,yes,yes,1,0,2916,True
64,yes,yes,yes,yes,yes,1,0,255,True
75,yes,yes,yes,yes,yes,1,0,1075,True
71,yes,yes,yes,yes,yes,1,0,1596,True
66,yes,yes,yes,yes,yes,1,0,1056,True
84,no,yes,yes,yes,yes,1,0,419,True
65,yes,yes,yes,yes,yes,1,0,857,True
78,yes,yes,no,yes,yes,1,0,2497,True
62,no,yes,yes,yes,yes,1,0,1234,True
89,yes,yes,yes,no,yes,1,0,6,True
97,yes,yes,yes,yes,yes,1,0,519,True
65,yes,yes,yes,no,yes,1,0,640,True
74,yes,yes,yes,no,yes,1,0,187,True
96,yes,yes,yes,yes,no,1,0,2661,True
70,no,yes,yes,yes,yes,1,0,1040,True
88,yes,yes,yes,yes,yes,1,0,2698,True
77,yes,yes,yes,yes,yes,1,0,2990,True
88,yes,yes,yes,yes,yes,1,0,1953,True
71,yes,yes,yes,yes,yes,1,0,2025,True
98,yes,yes,yes,yes,no,1,0,2321,True
89,no,yes,yes,yes,yes,1,0,1256,True
99,yes,yes,yes,yes,yes,1,0,1397,True
78,yes,no,yes,yes,yes,1,0,821,True
60,yes,yes,no,yes,yes,1,0,2672,True
83,yes,yes,yes,yes,yes,1,0,2510,True
70,yes,no,yes,yes,yes,1,0,442,True
73,yes,yes,yes,yes,yes,1,0,2027,True
97,yes,yes,yes,yes,no,1,0,221,True
60,yes,yes,no,yes,yes,1,0,2353,True
85,yes,yes,yes,yes,no,1,0,650,True
98,yes,yes,yes,no,yes,1,0,939,True
70,yes,yes,no,yes,yes,1,0,1278,True
68,yes,yes,yes,yes,yes,1,0,81,True
88,yes,yes,yes,yes,yes,1,0,58,True
90,yes,yes,yes,yes,yes,1,0,1629,True
81,yes,yes,yes,yes,no,1,0,513,True
92,yes,yes,yes,no,yes,1,0,1087,True
79,yes,yes,yes,yes,yes,1,0,149,True
92,yes,no,yes,yes,yes,1,0,2565,True
86,yes,yes,yes,yes,yes,1,0,1969,True
70,no,yes,yes,yes,yes,1,0,1551,True
100,yes,yes,yes,yes,yes,1,0,2267,True
94,yes,yes,no,yes,yes,1,0,1880,True
98,yes,yes,yes,yes,yes,1,0,889,True
88,yes,yes,no,yes,yes,1,0,2203,True
89,yes,yes,yes,yes,yes,1,0,1451,True
98,yes,yes,yes,yes,yes,1,0,1278,True
96,yes,yes,yes,yes,yes,1,0,104,True
95,yes,no,yes,yes,yes,1,0,959,True
69,yes,yes,yes,yes,yes,1,0,71,True
89,yes,no,yes,yes,yes,1,0,387,True
71,yes,yes,yes,yes,yes,1,0,2732,True
96,yes,yes,yes,yes,yes,1,0,2822,True
80,yes,yes,no,yes,yes,1,0,666,True
70,yes,yes,yes,yes,yes,1,0,1769,True
66,yes,yes,yes,yes,yes,1,0,1321,True
66,yes,yes,yes,yes,no,1,0,450,True
85,yes,yes,yes,yes,yes,1,0,1437,True
73,yes,yes,yes,yes,yes,1,0,415,True
66,no,yes,yes,yes,yes,1,0,801,True
75,yes,no,yes,yes,yes,1,0,902,True
99,yes,yes,yes,yes,yes,1,0,1917,True
96,yes,yes,yes,yes,no,1,0,733,True
98,yes,yes,yes,no,yes,1,0,1692,True
76,yes,yes,no,yes,yes,1,0,2679,True
89,yes,yes,yes,yes,no,1,0,1500,True
74,yes,yes,yes,no,yes,1,0,620,True
80,yes,yes,yes,yes,yes,1,0,1339,True
91,yes,yes,yes,yes,yes,1,0,2793,True
71,yes,yes,yes,yes,yes,1,0,2708,True
79,yes,yes,no,yes,yes,1,0,1663,True
84,yes,yes,yes,yes,yes,1,0,2398,True
98,yes,yes,no,yes,yes,1,0,2926,True
65,yes,yes,yes,no,yes,1,0,2993,True
76,yes,yes,yes,yes,yes,1,0,1784,True
89,yes,no,yes,yes,yes,1,0,222,True
79,yes,yes,yes,yes,yes,1,0,1631,True
75,yes,yes,yes,no,yes,1,0,2234,True
98,yes,yes,yes,yes,yes,1,0,553,True
95,yes,yes,yes,yes,no,1,0,591,True
89,yes,yes,yes,yes,yes,1,0,1201,True
95,yes,yes,no,yes,yes,1,0,1256,True
95,yes,yes,yes,no,yes,1,0,260,True
99,yes,no,yes,yes,yes,1,0,2132,True
93,yes,yes,yes,no,yes,1,0,2126,True
78,yes,yes,no,yes,yes,1,0,750,True
94,yes,yes,yes,yes,yes,1,0,2244,True
85,yes,no,yes,yes,yes,1,0,591,True
96,yes,yes,yes,no,yes,1,0,1518,True
81,yes,yes,yes,no,yes,1,0,2019,True
90,yes,yes,yes,yes,no,1,0,2410,True
71,yes,yes,yes,yes,yes,1,0,72,True
64,yes,yes,yes,yes,yes,1,0,225,True
80,yes,yes,yes,yes,yes,1,0,783,True
95,yes,yes,yes,yes,yes,1,0,1080,True
99,yes,yes,yes,yes,yes,1,0,1295,True
73,yes,yes,yes,yes,yes,1,0,173,True
70,yes,yes,yes,no,yes,1,0,1277,True
96,yes,no,yes,yes,yes,1,0,837,True
100,yes,yes,yes,yes,yes,1,0,1165,True
68,yes,yes,yes,yes,yes,1,0,933,True
81,no,yes,yes,yes,yes,1,0,1138,True
94,yes,yes,yes,yes,yes,1,0,1046,True
66,yes,yes,yes,yes,yes,1,0,1066,True
81,yes,yes,no,yes,yes,1,0,2236,True
61,yes,yes,yes,no,yes,1,0,692,True
74,yes,yes,no,yes,yes,1,0,2435,True
67,yes,yes,no,yes,yes,1,0,367,True
91,yes,yes,yes,yes,yes,1,0,266,True
99,yes,yes,yes,yes,yes,1,0,1149,True
97,yes,no,yes,yes,yes,1,0,1088,True
84,yes,yes,yes,no,yes,1,0,188,True
76,yes,yes,yes,yes,yes,1,0,2660,True
66,yes,yes,no,yes,yes,1,0,2475,True
80,no,yes,yes,yes,yes,1,0,528,True
93,yes,no,yes,yes,yes,1,0,2824,True
99,yes,yes,yes,no,yes,1,0,221,True
79,yes,yes,yes,yes,yes,1,0,756,True
95,no,yes,yes,yes,yes,1,0,292,True
78,yes,yes,yes,yes,yes,1,0,1317,True
100,yes,yes,no,yes,yes,1,0,16,True
85,yes,yes,yes,no,yes,1,0,2060,True
92,yes,yes,yes,yes,yes,1,0,1667,True
63,yes,yes,yes,yes,yes,1,0,1367,True
74,yes,yes,yes,yes,yes,1,0,1590,True
76,yes,no,yes,yes,yes,1,0,2481,True
87,yes,yes,yes,no,yes,1,0,2269,True
73,yes,yes,yes,no,yes,1,0,1921,True
69,yes,yes,yes,yes,yes,1,0,2421,True
79,yes,yes,yes,yes,yes,1,0,2388,True
98,yes,yes,yes,yes,no,1,0,1147,True
67,yes,yes,yes,yes,yes,1,0,1,True
83,yes,yes,yes,no,yes,1,0,311,True
66,no,yes,yes,yes,yes,1,0,188,True
86,yes,yes,no,yes,yes,1,0,1575,True
96,yes,yes,no,yes,yes,1,0,1638,True
66,yes,yes,yes,yes,yes,1,0,850,True
95,yes,yes,yes,yes,yes,1,0,302,True
93,yes,yes,yes,yes,yes,1,0,194,True
90,yes,yes,yes,yes,yes,1,0,1528,True
87,yes,yes,yes,yes,yes,1,0,2633,True
91,yes,no,yes,yes,yes,1,0,2976,True
77,yes,no,yes,yes,yes,1,0,2792,True
80,yes,yes,yes,yes,no,1,0,1596,True
94,yes,yes,no,yes,yes,1,0,583,True
89,yes,yes,yes,yes,yes,1,0,2765,True
78,yes,no,yes,yes,yes,1,0,2811,True
74,yes,yes,no,yes,yes,1,0,225,True
86,yes,yes,no,yes,yes,1,0,693,True
80,yes,yes,yes,yes,yes,1,0,2701,True
93,yes,yes,yes,yes,no,1,0,1164,True
71,yes,yes,no,yes,yes,1,0,1183,True
64,yes,yes,yes,yes,yes,1,0,1580,True
93,yes,no,yes,yes,yes,1,0,2105,True
69,yes,yes,yes,yes,yes,1,0,41,True
82,yes,yes,yes,yes,yes,1,0,90,True
74,yes,yes,yes,yes,yes,1,0,1978,True
76,yes,yes,no,yes,yes,1,0,2158,True
79,yes,yes,yes,yes,no,1,0,2662,True
83,yes,yes,yes,no,yes,1,0,92,True
79,yes,yes,no,yes,yes,1,0,90,True
93,yes,yes,yes,yes,no,1,0,2973,True
66,yes,yes,yes,yes,yes,1,0,2654,True
89,yes,yes,yes,yes,yes,1,0,2223,True
67,yes,yes,yes,yes,yes,1,0,424,True
70,yes,yes,yes,yes,yes,1,0,996,True
89,yes,no,yes,yes,yes,1,0,2830,True
74,yes,yes,yes,yes,yes,1,0,450,True
60,yes,yes,yes,yes,yes,1,0,1295,True
89,yes,yes,yes,yes,yes,1,0,1837,True
86,yes,yes,yes,no,yes,1,0,686,True
94,yes,yes,yes,yes,no,1,0,620,True
87,yes,no,yes,yes,yes,1,0,1336,True
82,yes,yes,yes,yes,yes,1,0,2850,True
70,yes,yes,yes,yes,yes,1,0,1626,True
66,yes,yes,yes,yes,yes,1,0,434,True
76,no,yes,yes,yes,yes,1,0,571,True
85,yes,yes,yes,yes,yes,1,0,2526,True
75,yes,yes,yes,yes,yes,1,0,872,True
99,yes,yes,yes,yes,no,1,0,1428,True
73,yes,yes,yes,yes,yes,1,0,2502,True
99,yes,yes,yes,yes,yes,1,0,825,True
91,yes,yes,yes,yes,no,1,0,1602,True
77,yes,no,yes,yes,yes,1,0,2701,True
85,yes,yes,yes,yes,yes,1,0,308,True
81,yes,yes,no,yes,yes,1,0,2770,True
86,yes,yes,yes,no,yes,1,0,1602,True
99,yes,yes,yes,yes,yes,1,0,1420,True
66,yes,yes,yes,yes,yes,1,0,1137,True
77,yes,yes,yes,yes,yes,1,0,2516,True
81,yes,yes,yes,yes,yes,1,0,770,True
95,yes,yes,no,yes,yes,1,0,1836,True
90,no,yes,yes,yes,yes,1,0,1296,True
87,yes,yes,yes,yes,yes,1,0,2102,True
95,yes,yes,yes,no,yes,1,0,1957,True
82,yes,yes,yes,yes,yes,1,0,450,True
81,yes,yes,no,yes,yes,1,0,1908,True
69,yes,yes,yes,yes,yes,1,0,1113,True
82,yes,no,yes,yes,yes,1,0,2482,True
60,yes,yes,yes,yes,yes,1,0,2501,True
75,yes,no,yes,yes,yes,1,0,1823,True
74,yes,yes,no,yes,yes,1,0,972,True
74,yes,yes,yes,yes,yes,1,0,1798,True
88,yes,yes,yes,yes,yes,1,0,1046,True
96,yes,yes,yes,yes,yes,1,0,645,True
63,yes,no,yes,yes,yes,1,0,2760,True
90,yes,yes,yes,yes,no,1,0,1599,True
93,yes,yes,yes,yes,yes,1,0,2018,True
60,yes,yes,yes,yes,yes,1,0,28,True
99,yes,yes,yes,yes,no,1,0,1854,True
85,yes,no,yes,yes,yes,1,0,2086,True
67,no,yes,yes,yes,yes,1,0,24,True
93,yes,yes,yes,yes,no,1,0,2887,True
90,yes,yes,no,yes,yes,1,0,2961,True
77,no,yes,yes,yes,yes,1,0,1881,True
83,yes,yes,yes,yes,yes,1,0,2743,True
95,yes,no,yes,yes,yes,1,0,116,True
78,yes,yes,no,yes,yes,1,0,2028,True
77,yes,yes,yes,yes,yes,1,0,1422,True
87,no,yes,yes,yes,yes,1,0,80,True
80,yes,yes,yes,yes,no,1,0,2630,True
78,yes,yes,no,yes,yes,1,0,1857,True
93,yes,yes,no,yes,yes,1,0,510,True
91,yes,no,yes,yes,yes,1,0,2505,True
73,no,yes,yes,yes,yes,1,0,1791,True
92,yes,yes,yes,yes,yes,1,0,1004,True
93,yes,yes,yes,yes,no,1,0,251,True
70,yes,yes,no,yes,yes,1,0,127,True
95,yes,yes,yes,yes,yes,1,0,629,True
70,yes,yes,yes,yes,no,1,0,2432,True
66,yes,yes,yes,yes,yes,1,0,1965,True
70,yes,no,yes,yes,yes,1,0,2076,True
89,yes,yes,yes,yes,yes,1,0,2067,True
89,yes,yes,yes,yes,no,1,0,2345,True
82,yes,yes,yes,no,yes,1,0,2211,True
71,yes,yes,yes,yes,yes,1,0,2704,True
90,yes,yes,yes,yes,yes,1,0,1336,True
100,no,yes,yes,yes,yes,1,0,1144,True
77,yes,yes,yes,yes,yes,1,0,1068,True
66,yes,no,yes,yes,yes,1,0,591,True
88,yes,yes,yes,yes,yes,1,0,306,True
82,yes,yes,yes,yes,yes,1,0,2262,True
98,yes,yes,yes,yes,yes,1,0,1811,True
66,yes,no,yes,yes,yes,1,0,274,True
77,yes,yes,yes,no,yes,1,0,1526,True
67,yes,yes,yes,yes,yes,1,0,1330,True
81,yes,yes,yes,yes,yes,1,0,862,True
96,yes,yes,yes,yes,yes,1,0,1226,True
74,yes,yes,yes,yes,yes,1,0,2729,True
83,yes,yes,yes,yes,yes,1,0,129,True
67,yes,no,yes,yes,yes,1,0,904,True
71,yes,yes,yes,no,yes,1,0,1787,True
87,yes,yes,yes,yes,yes,1,0,2648,True
91,yes,yes,yes,yes,yes,1,0,1178,True
84,no,yes,yes,yes,yes,1,0,2511,True
62,yes,yes,yes,no,yes,1,0,1760,True
93,yes,yes,no,yes,yes,1,0,76,True
78,yes,yes,yes,yes,yes,1,0,2819,True
83,yes,yes,yes,yes,no,1,0,39,True
93,yes,yes,yes,yes,yes,1,0,1329,True
89,yes,yes,no,yes,yes,1,0,1826,True
74,yes,yes,yes,yes,no,1,0,33,True
95,yes,yes,yes,yes,yes,1,0,1630,True
97,yes,yes,yes,yes,yes,1,0,1015,True
83,yes,no,yes,yes,yes,1,0,670,True
98,yes,yes,no,yes,yes,1,0,1880,True
66,yes,yes,yes,yes,yes,1,0,898,True
94,yes,yes,yes,no,yes,1,0,1283,True
84,yes,yes,yes,yes,yes,1,0,15,True
76,yes,yes,yes,yes,yes,1,0,2110,True
71,yes,yes,yes,no,yes,1,0,1028,True
78,yes,yes,yes,yes,yes,1,0,92,True
67,yes,yes,yes,yes,yes,1,0,1018,True
73,yes,no,yes,yes,yes,1,0,156,True
89,yes,yes,yes,yes,yes,1,0,2391,True
94,yes,no,yes,yes,yes,1,0,2338,True
64,yes,no,yes,yes,yes,1,0,1089,True
80,yes,no,yes,yes,yes,1,0,2759,True
81,yes,no,yes,yes,yes,1,0,2187,True
82,yes,yes,yes,yes,no,1,0,2301,True
77,yes,yes,yes,no,yes,1,0,919,True
66,yes,yes,yes,yes,yes,1,0,2790,True
65,yes,yes,no,yes,yes,1,0,1643,True
92,yes,no,yes,yes,yes,1,0,2952,True
86,yes,yes,no,yes,yes,1,0,603,True
96,yes,yes,yes,no,yes,1,0,2005,True
96,yes,yes,yes,yes,yes,1,0,1055,True
91,yes,yes,yes,yes,no,1,0,1500,True
82,yes,yes,yes,yes,yes,1,0,1034,True
78,yes,yes,yes,yes,yes,1,0,127,True
84,yes,yes,yes,yes,no,1,0,1043,True
89,yes,yes,yes,yes,yes,1,0,2146,True
78,yes,yes,yes,yes,yes,1,0,2648,True
61,yes,yes,yes,no,yes,1,0,295,True
60,no,yes,yes,yes,yes,1,0,1697,True
95,yes,no,yes,yes,yes,1,0,2157,True
69,yes,yes,yes,no,yes,1,0,1244,True
67,yes,yes,yes,no,yes,1,0,1084,True
81,yes,yes,yes,yes,yes,1,0,2836,True
66,yes,yes,yes,yes,yes,1,0,2742,True
70,yes,yes,yes,yes,yes,1,0,769,True
73,yes,yes,yes,yes,yes,1,0,2856,True
93,yes,yes,yes,yes,yes,1,0,1231,True
96,yes,no,yes,yes,yes,1,0,1075,True
98,yes,yes,yes,yes,yes,1,0,254,True
81,yes,yes,no,yes,yes,1,0,1667,True
99,no,yes,yes,yes,yes,1,0,169,True
89,no,yes,yes,yes,yes,1,0,1990,True
86,yes,yes,no,yes,yes,1,0,1686,True
74,yes,no,yes,yes,yes,1,0,720,True
80,yes,yes,yes,yes,yes,1,0,1458,True
85,yes,yes,yes,yes,yes,1,0,88,True
88,yes,yes,yes,yes,yes,1,0,2907,True
73,yes,yes,yes,no,yes,1,0,2469,True
90,yes,yes,yes,yes,yes,1,0,2326,True
95,yes,yes,yes,yes,yes,1,0,2381,True
78,yes,yes,yes,yes,no,1,0,2494,True
77,yes,yes,yes,yes,yes,1,0,1413,True
88,yes,yes,yes,yes,yes,1,0,2305,True
87,yes,yes,yes,yes,no,1,0,2685,True
87,yes,yes,yes,yes,yes,1,0,1962,True
65,yes,yes,yes,yes,yes,1,0,653,True
73,no,yes,yes,yes,yes,1,0,858,True
90,yes,yes,yes,yes,yes,1,0,2658,True
88,yes,yes,yes,yes,yes,1,0,1617,True
91,yes,yes,yes,no,yes,1,0,2779,True
96,yes,yes,yes,yes,yes,1,0,228,True
76,yes,yes,yes,yes,yes,1,0,733,True
98,yes,yes,yes,yes,yes,1,0,1776,True
78,yes,yes,yes,yes,no,1,0,2680,True
76,yes,no,yes,yes,yes,1,0,1601,True
97,no,yes,yes,yes,yes,1,0,8,True
90,yes,yes,yes,yes,no,1,0,323,True
86,yes,yes,no,yes,yes,1,0,338,True
96,yes,no,yes,yes,yes,1,0,115,True
72,yes,yes,yes,no,yes,1,0,1779,True
86,yes,yes,yes,yes,yes,1,0,177,True
88,yes,yes,yes,no,yes,1,0,1576,True
80,no,yes,yes,yes,yes,1,0,1510,True
98,yes,yes,yes,yes,yes,1,0,2981,True
97,yes,yes,yes,yes,yes,1,0,1778,True
61,yes,yes,no,yes,yes,1,0,1008,True
82,yes,yes,yes,yes,yes,1,0,2325,True
100,yes,yes,yes,no,yes,1,0,2501,True
73,yes,yes,yes,yes,yes,1,0,583,True
90,yes,yes,no,yes,yes,1,0,1125,True
86,yes,yes,yes,no,yes,1,0,212,True
60,yes,yes,no,yes,yes,1,0,457,True
79,yes,yes,yes,no,yes,1,0,393,True
92,yes,yes,yes,yes,yes,1,0,595,True
82,yes,yes,yes,no,yes,1,0,2476,True
72,yes,yes,yes,yes,no,1,0,720,True
76,yes,yes,yes,no,yes,1,0,1889,True
68,yes,yes,yes,yes,yes,1,0,168,True
95,yes,no,yes,yes,yes,1,0,990,True
94,yes,yes,yes,yes,yes,1,0,2940,True
91,yes,yes,yes,yes,yes,1,0,2428,True
69,yes,yes,no,yes,yes,1,0,1738,True
95,yes,yes,yes,yes,yes,1,0,664,True
69,yes,yes,yes,yes,yes,1,0,2752,True
96,yes,yes,yes,yes,yes,1,0,2158,True
86,yes,yes,yes,yes,yes,1,0,1164,True
84,yes,yes,yes,yes,yes,1,0,384,True
66,yes,yes,yes,no,yes,1,0,2390,True
87,yes,yes,yes,yes,no,1,0,1535,True
70,yes,yes,yes,no,yes,1,0,847,True
70,yes,yes,yes,no,yes,1,0,1573,True
100,yes,yes,yes,yes,no,1,0,2139,True
78,yes,yes,yes,yes,no,1,0,2824,True
98,no,yes,yes,yes,yes,1,0,436,True
83,no,yes,yes,yes,yes,1,0,2514,True
65,yes,no,yes,yes,yes,1,0,767,True
84,yes,yes,yes,yes,yes,1,0,2365,True
83,no,yes,yes,yes,yes,1,0,629,True
94,yes,yes,yes,yes,yes,1,0,2534,True
85,yes,yes,yes,yes,yes,1,0,909,True
76,yes,yes,yes,yes,yes,1,0,19,True
68,yes,yes,yes,yes,no,1,0,2912,True
79,yes,yes,yes,yes,yes,1,0,2014,True
86,yes,yes,yes,no,yes,1,0,2207,True
83,yes,no,yes,yes,yes,1,0,1182,True
61,yes,yes,yes,yes,yes,1,0,1539,True
72,yes,yes,yes,no,yes,1,0,1481,True
97,yes,yes,yes,yes,yes,1,0,1114,True
60,yes,yes,yes,yes,yes,1,0,2845,True
90,yes,no,yes,yes,yes,1,0,171,True
98,yes,yes,yes,yes,yes,1,0,2827,True
88,yes,yes,yes,yes,yes,1,0,278,True
66,yes,yes,yes,no,yes,1,0,117,True
61,yes,yes,yes,yes,yes,1,0,430,True
98,no,yes,yes,yes,yes,1,0,2626,True
89,yes,yes,yes,yes,yes,1,0,881,True
93,yes,yes,yes,yes,yes,1,0,2451,True
64,yes,yes,yes,yes,yes,1,0,163,True
99,yes,yes,yes,yes,yes,1,0,2117,True
87,yes,no,yes,yes,yes,1,0,1475,True
84,yes,yes,yes,yes,yes,1,0,2797,True
95,yes,no,yes,yes,yes,1,0,976,True
81,yes,yes,yes,yes,yes,1,0,783,True
